function name,modifiers,type params,type params number,type params have bound,params number,has block body,has initializer,body length,is top level,is inside class,is inside function,is functional expression,line number,file path
reverse byte order,public expect,,0,false,0,true,false,3,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/ByteOrder.kt
reverse byte order,public expect,,0,false,0,true,false,3,true,false,false,false,14,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/ByteOrder.kt
reverse byte order,public expect,,0,false,0,true,false,3,true,false,false,false,19,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/ByteOrder.kt
reverse byte order,public expect,,0,false,0,true,false,3,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/ByteOrder.kt
reverse byte order,public,,0,false,0,false,true,4,true,false,false,false,29,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/ByteOrder.kt
reverse byte order,public,,0,false,0,false,true,4,true,false,false,false,35,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/ByteOrder.kt
reverse byte order,public,,0,false,0,false,true,4,true,false,false,false,41,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/ByteOrder.kt
use memory,public expect,<R>,1,false,3,true,false,6,true,false,false,false,14,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryFactory.kt
load byte array,public inline,,0,false,4,true,false,11,true,false,false,false,4,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load byte array,public inline,,0,false,4,true,false,12,true,false,false,false,17,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u byte array,public inline,,0,false,4,true,false,12,true,false,false,false,31,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u byte array,public inline,,0,false,4,true,false,12,true,false,false,false,45,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load short array,public expect,,0,false,4,true,false,10,true,false,false,false,59,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load short array,public expect,,0,false,4,true,false,10,true,false,false,false,71,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u short array,public inline,,0,false,4,true,false,12,true,false,false,false,83,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u short array,public inline,,0,false,4,true,false,12,true,false,false,false,97,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load int array,public expect,,0,false,4,true,false,10,true,false,false,false,111,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load int array,public expect,,0,false,4,true,false,10,true,false,false,false,123,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u int array,public inline,,0,false,4,true,false,12,true,false,false,false,135,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u int array,public inline,,0,false,4,true,false,12,true,false,false,false,149,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load long array,public expect,,0,false,4,true,false,10,true,false,false,false,163,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load long array,public expect,,0,false,4,true,false,10,true,false,false,false,175,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u long array,public inline,,0,false,4,true,false,12,true,false,false,false,187,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load u long array,public inline,,0,false,4,true,false,12,true,false,false,false,201,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load float array,public expect,,0,false,4,true,false,10,true,false,false,false,215,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load float array,public expect,,0,false,4,true,false,10,true,false,false,false,227,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load double array,public expect,,0,false,4,true,false,10,true,false,false,false,239,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load double array,public expect,,0,false,4,true,false,10,true,false,false,false,251,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store byte array,public inline,,0,false,4,true,false,13,true,false,false,false,263,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store byte array,public inline,,0,false,4,true,false,13,true,false,false,false,278,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u byte array,public inline,,0,false,4,true,false,11,true,false,false,false,293,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u byte array,public inline,,0,false,4,true,false,11,true,false,false,false,306,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store short array,public expect,,0,false,4,true,false,10,true,false,false,false,319,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store short array,public expect,,0,false,4,true,false,10,true,false,false,false,331,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u short array,public inline,,0,false,4,true,false,12,true,false,false,false,343,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u short array,public inline,,0,false,4,true,false,12,true,false,false,false,357,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store int array,public expect,,0,false,4,true,false,10,true,false,false,false,371,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store int array,public expect,,0,false,4,true,false,10,true,false,false,false,383,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u int array,public inline,,0,false,4,true,false,12,true,false,false,false,395,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u int array,public inline,,0,false,4,true,false,12,true,false,false,false,409,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store long array,public expect,,0,false,4,true,false,10,true,false,false,false,423,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store long array,public expect,,0,false,4,true,false,10,true,false,false,false,435,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u long array,public inline,,0,false,4,true,false,12,true,false,false,false,447,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store u long array,public inline,,0,false,4,true,false,12,true,false,false,false,461,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store float array,public expect,,0,false,4,true,false,10,true,false,false,false,475,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store float array,public expect,,0,false,4,true,false,10,true,false,false,false,487,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store double array,public expect,,0,false,4,true,false,10,true,false,false,false,499,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
store double array,public expect,,0,false,4,true,false,10,true,false,false,false,511,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/PrimiteArrays.kt
load short at,public expect inline,,0,false,1,true,false,3,true,false,false,false,4,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load short at,public expect inline,,0,false,1,true,false,3,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store short at,public expect inline,,0,false,2,true,false,3,true,false,false,false,14,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store short at,public expect inline,,0,false,2,true,false,3,true,false,false,false,19,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load u short at,public inline,,0,false,1,false,true,3,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load u short at,public inline,,0,false,1,false,true,3,true,false,false,false,29,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store u short at,public inline,,0,false,2,false,true,3,true,false,false,false,34,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store u short at,public inline,,0,false,2,false,true,3,true,false,false,false,39,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load int at,public expect inline,,0,false,1,true,false,3,true,false,false,false,44,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load int at,public expect inline,,0,false,1,true,false,3,true,false,false,false,49,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store int at,public expect inline,,0,false,2,true,false,3,true,false,false,false,54,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store int at,public expect inline,,0,false,2,true,false,3,true,false,false,false,59,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load u int at,public inline,,0,false,1,false,true,3,true,false,false,false,64,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load u int at,public inline,,0,false,1,false,true,3,true,false,false,false,69,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store u int at,public inline,,0,false,2,false,true,3,true,false,false,false,74,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store u int at,public inline,,0,false,2,false,true,3,true,false,false,false,79,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load long at,public expect inline,,0,false,1,true,false,3,true,false,false,false,84,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load long at,public expect inline,,0,false,1,true,false,3,true,false,false,false,89,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store long at,public expect inline,,0,false,2,true,false,3,true,false,false,false,94,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store long at,public expect inline,,0,false,2,true,false,3,true,false,false,false,99,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load u long at,public inline,,0,false,1,false,true,3,true,false,false,false,104,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load u long at,public inline,,0,false,1,false,true,3,true,false,false,false,109,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store u long at,public inline,,0,false,2,false,true,3,true,false,false,false,114,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
store u long at,public inline,,0,false,2,false,true,3,true,false,false,false,119,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
load float at,public expect inline,,0,false,1,true,false,3,true,false,false,false,124,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/common/src/io/ktor/utils/io/bits/MemoryPrimitives.kt
